# golden reference dump
# lanes: simd_f32=8 simd_f64=4
# format: index  input(hex)  output(hex)

## f32 asin  [-1, 1]  n=512
  37 c074aa3743f6844f 221fc484b850752d
  38 c0653a2fd96a352a 30a00b262e427b40
  39 c06e9557e587e076 29e039a4e79247ff
  40 40666e3208ccb608 501d7ebe4bf3ed81
  41 c081d2b597aceadf 0c8210fb2954ced8
  42 40762bb0ad998113 5feb3fb900102a5c
  43 4065365141e0e8fb 4f3c47409c832b63
  44 4077f3fdf4cb4be2 627e1c12bf021b44
  45 4051bb3a594f0100 4654068f45d7005c
  46 403c53d71665a176 427d337356628dbe
  47 c06cb04bbd1a5de0 2b3d9ce179d753b7
  48 4040a6a401defa4a 42f0802f57b56491
  49 406f3dd7bc1d2616 5677dc11b19e4212
  50 c05e551bae7520bd 34ff1561f03acfa5
  51 405f0d79b0bb4b8f 4b225a6181e56392
  52 c0549357155d982c 38833336b1d422f7
  53 407c0185112b4720 6856137d940dfcfa
  54 4076dc519c6cc64a 60e9e473ba24441d
  55 407d09008eb34598 69d2aa11113ad069
  56 40616175fd667999 4c78426a6ada2d58
  57 4055f072d5da23cd 47d85cd96a3844b5
  58 407d2e05748c4624 6a079750108ef4a9
  59 408059e53eb39051 6f1d4506b3b5bc5c
  60 c07d69aa1d997fe6 1580b38e8e4e88c1
  61 c07d15289eb04590 15f9a9e77e53444c
  62 404fadd921bc113d 45a535475a324d44
  63 c06205d67765d06b 32efc037ab4eeedc
  64 c008404973fab6fc 3fa8b407b93065b6
  65 407bd0ddde946150 6810e1dedecdae15
  66 c07bf909ff569955 1793b3be94cf366e
  67 4066a0f4a290b494 5042031154aa64be
  68 c04ae6db5878ffd5 3b14ca63540b7bf5
  69 406f77dd5bedc43c 56a2484505934b50
  70 c0802d27a40c54a9 11425779250a4a91
  71 408239681113f662 74845203963fd45a
  72 404bf22af7221efc 44f8d8eae70dff44
  73 407c677241ebd405 68e9317fda72ff11
  74 c042cfd209c72ac4 3c8a5dc52c8d6c31
  75 406234bdc67993be 4d117577405bda5d
  76 c07026edb29b349a 28a1e03d4b73cf06
  77 c080e709a5450351 0f298e0a69e1d733
  78 408046fc6e49829b 6ee607298997a0f0
  79 4074fc6a8829b5c7 5e357135a2811528
  80 40709a4774ab1bb1 57e2e8d43784eb71
  81 40604bddb10351f6 4bb0f98d6ad4f00d
  82 407503ca89942970 5e40ffbd9f04ad19
  83 4081ed40b7593826 73a87232ac019ce5
  84 c073c86c595e7094 23646077105a24b4
  85 406f64d42bea686a 56942b961ca50ed7
  86 40807ce63bc81f80 6f822c9865d201e9
  87 c071bf871aad4e34 2653ef36b97a8b42
  88 402e0689087808d8 414942d1a66c332c
  89 c081e86c6811b528 0c4326c015ab807a
  90 c0717a3862157000 26b7b20ae2ac616d
  91 407f56d564141ee8 6d2534af177620ef
  92 40826dc9ab1c581e 751bafd2d077ea95
  93 407ab45958e374f2 66757347132f5f18
  94 c06447ae4755e6cc 314ea2a0f17155d9
  95 406d274f706a3dda 54f64713046ef0d9
  96 4066931d64c41d20 50375ff4f44e47ac
  97 407263cae0694aa7 5a7689cbd0f5c581
  98 c07fb5eb17679f9f 1230391608f43eca
  99 c06860085d0d7e0b 2e598292fed1dac1
 100 406b2aba1f95a8ff 5387666e9052d5fa
 101 c0641cc9d6bf9c9e 316d42b94977085f
 102 4082b188c9d7d2ba 75e017b86cd68f55
 103 c07619e5cad1640d 200c90be5e53ba07
 104 40618c6b73166b8e 4c97381613d736e8
 105 c0827f5e75742787 0a906e49cef42b70
 106 c0814c912afcf75b 0e049ef0b8c5f623
 107 c06ad2c8245b55a1 2c955adda1919b64
 108 406b4d5b873f41ab 53a143b34a6a5405
 109 4079f7f3049189d9 6565a242671915c6
 110 c0709baaf02d48a6 27f8d356d096e8a5
 111 c0610da0bced8c4f 33a21d4ef5e0ea18
 112 c062b187a3d76a55 327300a5c70eaa81
 113 406918e4378eaf5a 52094d7f544bd217
 114 4071b5d05f183d7e 597bfde57912630a
 115 c08239d541f3f46d 0b57e361c3348565
 116 c06c9a6ec9f2f94d 2b4d5201c52013f0
 117 c03d3d3236374640 3d4c2ff033bf90da
 118 c076ceef098be209 1f06d2d611113847
 119 40703264656a3d3d 574d516778451d58
 120 4067ba8dc53197ce 510d2c11cdcbb332
 121 4080dfe5536c88c1 70a0690aee62333c
 122 405d2efcc1ab4d8d 4a7549292042a19e
 123 40706b2f5ac358e7 579fe19488e27cbd
 124 407676e63cce6f26 60576b55cc07d19c
 125 c07d3c83264a5685 15c18c2ee86f9333
 126 3fbd997fc0a4cd00 3ff1f60f357f82b1
 127 4072820e61348ff3 5aa2ad1f7e03292d
 128 406bcb03282e27c8 53fb5ff90c73e868
 129 c0688c481e087bb2 2e39998ca00a7cea
 130 402df74e58768fe3 4148854c654ee7b7
 131 407cae89ca938c67 6950bd6ab2c1516b
 132 4033bc7c3e287d0c 41b636df9e9c4d09
 133 406ba88d4bfebf80 53e2a69772c81786
 134 c0803a5637beb2e3 111c3e6cc255724c
 135 c07aa8b0ca3b1d91 1978bb580195eea1
 136 c0812d4187afa108 0e6023dc7feb23ec
 137 4070885e550a5bdf 57c8b18e63f6c691
 138 4024d2a0ab589dd6 40e03a78b8487770
 139 c0733dcc399602fb 242ccf5fc75393f8
 140 c071f9c896264318 2600bada8153d905
 141 407fee9813ad0a06 6e0108d98ebd93fa
 142 408029b2b68ceffd 6e921ee56a54dc23
 143 4041d4f34d6beac9 4325e250512d9ef5
 144 4069bee57e99f1d3 5281b2694b4c1a59
 145 c080dcd5edb77986 0f46de7af40eb1c7
 146 40695b3728aad5d8 5239217ddfe120a8
 147 407dc3d82cbfb90d 6ae0ca1b9ce557b5
 148 c06c258591f15510 2ba1b00ac3b5bae5
 149 c07cb0b089601755 168abcd15a177798
 150 c04c687bd2ed32b2 3ad05a3b38f4155a
 151 c077130457a83cf9 1ea4ba511c5d427b
 152 c07b702108253517 1859062733222c53
 153 c07db25867b062be 1516c25db71bfb28
 154 c035335086c81b57 3e05523ce34db7c2
 155 c081c9454301ea64 0c9d6492bf10f6be
 156 407cdc15115a6b8f 6992062bad9351de
 157 4072bffa01745663 5afbfb430229139d
 158 c07a43dcf6d8274a 1a0a59af88473da8
 159 c056bcd8f53a7c36 37bb95c6ce51a312
 160 c06df756c79d7674 2a51ace285f1a8a9
 161 c071791c61310453 26b965911f879492
 162 406fd6ac1f574ffd 56e61c77eed921d8
 163 c07df1bb964d9bd6 14bbb8383abf5f26
 164 c01352ef396a14d4 3f8057174eef7384
 165 c06c658f0115a4b1 2b7320c9cd7db67e
 166 c066d28efef64d16 2f78217bc9d913ea
 167 407c0a809bcb314a 686359f12cf64cb8
 168 4076e61261aba597 60f7d0f0fd06d521
 169 405d9ab4377fee99 4a9ca3efe69e10fe
 170 4052f01e92d4c64e 46c384fb91b2dea6
 171 4050d0080e2c4fd0 46003ecc3a5a4ccd
 172 c043304fad8f9d6c 3c78d05410f90e26
 173 406fd3162356bc7f 56e3c4699fa78715
 174 4081914464652547 72a042315fc945e2
 175 406042538d1f98c3 4ba932b0e343b4db
 176 c06857c6a84123b2 2e608279c62c6825
 177 c08273d855b35eaa 0ab1588ad5ab59c8
 178 c06701d037857694 2f560b70a6f12ec6
 179 c069a1e9413d98d7 2d71e4b46465c6fe
 180 40707547f15c6182 57adf5d2d905e7d6
 181 c081d31ae30026a1 0c8131cb49d8bff2
 182 40750e1ebca9c48d 5e50357d45caa73d
 183 407559b44c77ca3c 5ebc85c4323236be
 184 c08228cc7cdacdc0 0b891be659e0485e
 185 405580d8f0a99718 47b10a4f10f03b3d
 186 c058428749e99553 3730047fdfdf227b
 187 407aae87cad75e6f 666dd24505f1eb3e
 188 4068616d3266a05d 5184f6ce3375c8f2
 189 c073f65083db39fc 232284caa6e10900
 190 406dfe3ce3c062a3 5591f7d458c429fb
 191 c0816e26900f25fc 0da3d4b3a2e578a4
 192 4060d53c5c2d0edb 4c13684aa3c59463
 193 4075e7208e9a370b 5f88040a08cf4f8b
 194 4024c6bc9d537a66 40dfb63283a4f1b9
 195 406cb397e2d7b7b8 54a32a9e356711cd
 196 4046d1c9e820ee6c 440cb3ed8b7dd191
 197 c035c9acf40d742b 3df7b35ee9d44222
 198 4070794e155ee39e 57b343830f1329b9
 199 c07bec78608c5a5f 17a59c05a4914259
 200 c06349e84e3c1c20 3204cbff8067ec16
 201 c07648d764b9bce2 1fc84ed0f7b5e9df
 202 407f56af090eef2e 6d25021612f69820
 203 c07bb3a6c92ea765 17f7896b9a4183de
 204 c04ae31b84ec416c 3b1568984a8a562e
 205 40665c8da8036dbb 5010feac0ce0c270
 206 40822fa187588f48 7467f33eb938a145
 207 406bea6915593e14 541241ad879f6c6b
 208 40743755b938aec7 5d1923a73715cbec
 209 4059ef0a26e5faa2 49493ee2398fb27a
 210 c07c55afc1d5862d 170ed53962be2265
 211 c076e61565edafa9 1ee57b6f328f90dc
 212 4049ff1d02a3f950 44a01ce9fbafe041
 213 c071c4b3e24be2d4 264cd9fdb96f9f9a
 214 c06d75e3ae47e5cb 2aaf8e18f99b97de
 215 c0813ce292ba3d03 0e324dcb09e099dc
 216 c07df91f32d18415 14b17795d9ebbe68
 217 4072bc383c3023e8 5af6202850f71c9a
 218 c0642b8214ca630a 316278d0f4d08ade
 219 c0818418649d6c6c 0d646cbc1045eb5f
 220 c0465a8de2f1e22c 3be6a3bc96e77501
 221 c07bcb1372a67149 17d5c6c798cbdaf5
 222 c06954a7e691acd5 2da9022efa8eac2f
 223 4068798137e3ae92 51963eaa1f1371a7
 224 c05b6960e2e607aa 360c1e82adeb36bf
 225 4076790a2bdec01f 605ac577751cd273
 226 4080b1b520c9867c 701a1eb8073adb88
 227 c08259a997d48676 0afc9aeebfdf7dbc
 228 c073aba11190d012 238ece8477cb4fc9
 229 406a97c393db54b2 531e54c723271a63
 230 c043e5ed0c27567c 3c5804c30c3cbdd5
 231 402232c5850110f5 40c179e6aae13bf4
 232 c06c2d1344d23792 2b9beffb88554416
 233 40600ace53a4e23f 4b81c78dfcb564f2
 234 4078ad8cc68931b3 6388fef3a0947c98
 235 c07cebaa3dcd0a74 163573d8df569bc1
 236 c072b89ac50a1be3 24ed01c18b87f152
 237 c03e74fbe926fc64 3d30ad973b565ece
 238 407b07f44e04df75 66ef283337ae0686
 239 4044d83c954ccb4e 43b1b1202a58bc0d
 240 406d4174fdacf601 5509378ffde25b81
 241 40747175480052c7 5d6db51f3902dc58
 242 4063ff322b7daa78 4e5bc2ab3753d41a
 243 c05a513f26ccec51 36717cc65697c083
 244 4063cc5a61c60456 4e36aba5dd93ce8f
 245 c082455b136e6c5a 0b36a1a3a1e851b8
 246 406511c4be177b9a 4f220c8b4024f834
 247 c06c5939b3c2555d 2b7c1f5ca1132269
 248 c0798da9273dcfa5 1b11bc8f37656999
 249 4074cc9f5eda1c7e 5df14d707e661f4f
 250 c050967dc7f29126 39f35c90e3442ce3
 251 4041515d12992fd9 430f501956cda6ee
 252 c07e5172e7519710 1431e799849f4760
 253 c080d61361cbb698 0f5a9e8162a8b871
 254 40819d0fce23997d 72c1c131c19c8bec
 255 c07fe61d8ad5bb32 11e987a42dcb2791
 256 c0757d2940f7790f 20ef5130783090bb
 257 c053d7a14e084512 38c68a4172c7a4c5
 258 c0828414ab3935cf 0a823c20ad4eeb60
 259 407948b84291956c 6468d90723590bb7
 260 407948d2fff65fc0 646902b0b5c6ba79
 261 40793c906c59d7d1 64573f4f63f36ae0
 262 4081f628a721d34f 73c29adc0b317758
 263 40777ba70e6fcf18 61d0b1e3aefedb6a
 264 c07fe24ea2570660 11f031f99ba960db
 265 c07c47cc14a8af7e 17225d1840922a13
 266 c07c440f9e7536df 1727319bf6e151e2
 267 404d7e6cc2340b1c 454129ccf3209959
 268 407534572cae31eb 5e8615c4eab45bda
 269 4082402acfd55954 7497a7a24e455c7b
 270 4030274ac636cb6a 4163c2b46305a7fa
 271 406e3f3afbf71733 55c11e64cdc9fe71
 272 407c9e7035754f0c 69387acdc017c38c
 273 40693b09ed8eb9b4 5222636f74e3b38c
 274 404a7b004e09ef54 44b53517a543e4aa
 275 c062cd5850179a29 325fde8b939e5ebe
 276 c061ddaee6a48b80 330bd6e7aa0fc334
 277 405323851a5a71da 46d5c9f1493b2264
 278 40772eeed44a3d17 6161acd13e115856
 279 406ab12151dc86c0 5330c0c171985848
 280 c080390ae96e917a 11209a0247b41d82
 281 3ff646a52a206260 40101874c907da88
 282 c0798a37479bdfad 1b15ff5cc28a67dd
 283 c081ea6e2686cc42 0c3dce080eaba26d
 284 4077b452b6efde84 62220429edf2126a
 285 c06d419bb8bdfead 2ad4353d1926819d
 286 404a6bed0d88d7b9 44b2d9e6071f52d8
 287 4076a8219b15a2ae 609fc0966a1b9bc1
 288 c0795d67fae643c5 1b569f64bc0021fe
 289 c05ffbc462c36509 34658ffffd9e55a5
 290 c04fe1804048c793 3a302021e0d0e17b
 291 4072d292fe469a7a 5b165e065eb9cb21
 292 40774391538dfb00 61800c13ad0d47cc
 293 c081f34a10b22ebf 0c23b2486500171e
 294 c08088ae9ccfa9cd 1039d60dddf563b2
 295 4066135db9ac34d8 4fdb9db34c39c6b5
 296 405309bedfbfad9b 46cd21abe681aa12
 297 c0821287c0e263f1 0bc962d2329b09a0
 298 4045374116f10b5b 43c2956d09c30116
 299 40211accf11fd701 40b43ae241c888c7
 300 405f4846dd18f7d1 4b36ff923d9e711a
 301 4064e5c888526504 4f0243303400db54
 302 c057628d00bff8cd 378091f4596aa489
 303 4081b0eac14638d8 72fa8d629aad8222
 304 40410d8a29f3190e 43026ee91cc4f087
 305 c07380974f36b941 23cc5c7fb62410a0
 306 c074341f9e04492e 22c8e4b6519cc141
 307 c07d791450a3d812 15697dea2be61b31
 308 404c68c178d798d8 450f607b5ec054c8
 309 4076f95688b21400 6113d9a0b8fe5a83
 310 406317f3fb4b9aed 4db4abd46b80f2bf
 311 40826e6c2ca6839f 751df925ddf602c3
 312 4081303fc81f0c9b 71870ee0e9545d0e
 313 403fe9b5b808c6b9 42d074fa3d5d66fe
 314 40710b2fd9749648 58856ed4d2698b5e
 315 4049957dfdeb2240 448c3d87f374e8e8
 316 c0641e6c3f4e81a1 316bcdbd4a78ef4e
 317 c07992b29d7ead63 1b09e48efdb82d95
 318 c0804387a2f2fa7e 1101e6d224711c0d
 319 c06d9e0c40b279fc 2a91fdf58ec5b88f
 320 c07c0c3da0a50bd6 1777bbf2d14abf0d
 321 4081ac943edaebfc 72eee098559e4ec0
 322 407dc567187dd5f2 6ae281c67b911050
 323 c080ccbe4a661d13 0f755e28abcc6b16
 324 c079fc52beee349b 1a72017de4fb821e
 325 c080db342e401c20 0f4c0b2f0f2cb487
 326 c06b499eaa13d20e 2c40aa551dc73a38
 327 c0827b6872182434 0a9af542f075e9af
 328 c06c2b7bb4aaa27d 2b9d5ccda47d1e1f
 329 4051e8f41f382b29 4664750358b81f5d
 330 c076b8139d30bd74 1f27cf246a780047
 331 c06f6ac89eb847c2 294512dd97716a1b
 332 c03b3c6fb241f100 3d7a1caecbd45f97
 333 4082729513e1b810 7529350b6e7454a2
 334 c07fd77e304ec9d0 11ffd614ff61f5ef
 335 c0522684927a30e1 39632100a3c32965
 336 407289b212f5ab79 5aae1b157ea67f3f
 337 c0720e46d8c839b7 25e2973e2dbf4944
 338 c071a3441be6a113 267d26d00f604d39
 339 c07b27a5f9b1e275 18c2229649efdd9d
 340 c06b251a2d411712 2c5a15be69e73c71
 341 407b4eb072e8f147 67543ee75d26438e
 342 c052a70f2461ca88 3934893ecd7d7bfc
 343 406c73baf71607ff 5474d71adfeb0b10
 344 4081b7e7f95fdc07 730fcdfa06293167
 345 401784e75c925c7c 40765bbd30d29c99
 346 c082581a58319638 0b016194017a4d3a
 347 406f5572da7c01e5 5688f242b731ecb1
 348 c05d4a0fa7e97958 355f835b9ac0eee2
 349 c05f7387344ac404 3496a6e9cd5aecb2
 350 c0728d215cd67766 252b7137aba96415
 351 4008ce01af51f0f8 40363606439861de
 352 406110454cfd81f0 4c3eb2b6f2b3ccae
 353 c0817af493e440db 0d8001712b868ebd
 354 c0779bc0283eb1fc 1de0801eac7ec79c
 355 4052352394bf1c72 4680d1544bdc2791
 356 c07290d93e2ce957 2525c06ea2dbdf56
 357 c05ba797b008bc70 35f5463ee2a17b28
 358 4071778c7ce1b2d5 592248ecffba713e
 359 c071f172e35ee049 260c2a86bed94792
 360 4073b84e82ed74e6 5c625a59d13ed622
 361 c060adb6fcc19140 33e6ada32e5262a3
 362 40759b14cb49d077 5f1a84eb239466de
 363 c04f800dc2685e58 3a4143504f5916ee
 364 407feb5f8a3def94 6dfbdb6d04377c60
 365 407968b8dd7417de 6496f41debd0ebea
 366 403f6ed7ccefd56a 42c45e1bc42b460b
 367 c062c1235b7e3413 326755cc67196707
 368 407fa3718c27d84b 6d93e49c5f6a49ea
 369 c07329d5e82e62ac 24491473acafc3af
 370 c07b21c8807b8ecc 18ca2a3963bc85d4
 371 c08073c7b3f84352 10760507073c6079
 372 407c7a43558c820e 69046a8df45e1053
 373 c0656e8c961738c1 3078fd2297cd8b86
 374 c05fecb83eba22d8 346b471b4003b333
 375 c06c61aa234a6e7e 2b759a70926dc292
 376 c075eca088003730 204e3c4a64417c1e
 377 4047407e64f6626c 44210a55496ade76
 378 c08268c73fb63af0 0ad14b746b9ccb21
 379 4079502974338e18 6473c81baa342517
 380 407af0f7c30b18ab 66cda073fbcd135d
 381 4069cf5942c81051 528d97b07f7e24ad
 382 c075913b99788acf 20d1dd6581ec7fc2
 383 4054da2b71c9bd96 4774299f3819333a
 384 40676d4b036ee1b6 50d4de6bf2c6f6bf
 385 c05f790a27b979f5 3494c86c7204a962
 386 c074be6cb551a7c3 2201f79ab0bd0195
 387 c076d07a764fc621 1f04b9250dd55e6c
 388 405c81dc2c9a79fd 4a36c588134d629f
 389 4062d1cbf85c2689 4d8276ac167c1d14
 390 40697537f5f250da 524c51c21e7ddbd8
 391 4070774e174477de 57b1000d48d18959
 392 402e12eec1f56221 4149e150a5bddab4
 393 c0823d9aa31623a4 0b4dd1bd1b0c117e
 394 c0788f18ef08f4d6 1c812cca76eb47dc
 395 406bb26d81151b1f 53e964d08ee3e646
 396 c05b73e0db171588 3607dd4ecfcb4aa0
 397 4074c0ff6c0c220d 5de0bbed84d4b534
 398 40798a585050a6ba 64c776bdf49b1041
 399 c07933f09ba7b7ae 1b92e0cefd3b0086
 400 4072e8c8f25855ce 5b3668c9a1f16cea
 401 40475716afc4cd9e 44245487fc885b53
 402 407bdf9b5044449e 68253533abf51ba6
 403 407c647334678cf7 68e4e40f3613caf0
 404 c054c20e1d8891ae 387281be66c13025
 405 4072176c49496662 5a0863b45901df02
 406 405664628d7186b9 4802a2ec425444f9
 407 40826fc5391bc84b 7521bc9b3aa0a46b
 408 c07a0061630f6950 1a6bf22228cc4ed1
 409 c05275ee15e7a8a7 39461fd7c7bccfbf
 410 40823e838efe03fa 74933cfdae958071
 411 c07edbe2eca737b2 1369a062557d1e72
 412 4068d1c8ec8765d2 51d5f06b02ad21ce
 413 c07520c917ca238d 2173aca4f12c08b1
 414 c078133ed3a5f1c1 1d334a3808edf9e4
 415 c05b7cec9c3a116e 3604b80d4e65bf1a
 416 c0741cadde9af1f3 22eaf069628ec8a8
 417 c0558b67c0c0a9f9 38297a21109900d8
 418 407760bd4cde1996 61a8d7293769299f
 419 407d9d04104fa5b7 6aa7b9c3d9cacbf8
 420 406444802fe54145 4e8e4376f73a2596
 421 c063d0cd89809f85 31a3a70859e5cb54
 422 403a3a44a47fc3d9 424c9c22a78c3ffa
 423 40814a0cffa7c894 71d220e5ca5ade5a
 424 c062181013cc0b15 32e1f6dce1be9362
 425 c07bd2a67983ea58 17cb20e1634048e9
 426 c071ba715ca43166 265b64640190d3da
 427 c075958bba02a53b 20cb4988009dc8c3
 428 40814a0cf0f5c761 71d220c47d88a171
 429 c081d047ba8b967c 0c8879dd8b8adb52
 430 3fe3dd6375bba430 3ffdc4127fd23211
 431 40780da281e246f8 62a2b11184717eab
 432 c0578cc66b42cf12 377121ff2b4763f7
 433 c07dc0dc99386abb 15025f4fca053466
 434 408276fabc6da613 7535d65ad660a1ae
 435 c0503d734969a82f 3a137544668c9214
 436 4081934789c3de62 72a4e893cbc597db
 437 c0720d7359713f1b 25e393712afef1ad
 438 407bd42e0e75ff07 6814c43bffd65f2f
 439 4072449b6bcb4298 5a49ad2538ac9c06
 440 c077f0c701f35717 1d64c9d2a8cd6a40
 441 4047c4522af59722 4437dcfb6e5f5085
 442 c080888d6f7de481 103a42129428324d
 443 4078fa9cac29d82a 63f81eda4380fe2f
 444 40721f20ab1dfb20 5a13bce9faf1dca2
 445 c01c038491627232 3f4dc72fc95d456c
 446 c06aa91196782583 2cb3a8a4f217900d
 447 c0791b94a414b54b 1bb5a1bd38619d8c
 448 4070890978c35ec4 57c9bf479f237c18
 449 c071c8fef31e45e6 26460fc1dca17bf2
 450 c0633316d41859f4 32153722c646f870
 451 c0736c1cd1ac81c1 23e97fba8dacc231
 452 40736d4aa13cd6cd 5bf59d5aaa84d12e
 453 405b685799ba5492 49d1ea6f66dbef3a
 454 4059b2ec95363aea 4933bcad1928b613
 455 c07cebd96c261754 163534f3579d4487
 456 407247b630344850 5a4f2cb5e0589abb
 457 402575557d4c2126 40e64c958c491219
 458 c059fbccb025b509 36909d67a42a3510
 459 40644862b844f4e1 4e9115c0b453fc85
 460 4080fd743983da5d 70f4a25a62926608
 461 c0249ea7cac89b1c 3f0175cdfa35416f
 462 406ca7cf87db542d 549a86801bdf099a
 463 407f4cd9e8ccb9fe 6d16b9f1d7888dcd
 464 405c5d76ae9e7f2b 4a29ca1c100dea1b
 465 c0786a1c4fd78a24 1cb5aa2d005ca86a
 466 4077d23f532516be 624d3b434d1d4196
 467 406f827a234d7bd8 56a978c7459cad85
 468 c07f4db4dcbb22ab 12c55b333793a652
 469 c072b105cbecf97c 24f74b9ec37d38f3
 470 407a508937beddc8 65e573579e0bfddd
 471 407fd7aaa15471e3 6de041fae5a4a205
 472 4058f154f1130ac3 48eeac0a7eab09c8
 473 407da3b127ebbc4f 6ab2015dba270f2a
 474 c0584d640bf58b15 372b08cde16ced85
 475 40544bb42aa94925 474169d4a9edc613
 476 c06bbe36bd2b0ff4 2bebe69419c63a96
 477 406e9e3ccb0d9793 5604d5565e742641
 478 c062a6ab0f3bf0b3 327aaea7bc3c09d3
 479 407fdb9975958ab4 6de4c9bb696930a5
 480 c049da144b40d637 3b4537fcd3480328
 481 404f55f66187d937 459558e6c547fbf8
 482 407cf68ce5fae188 69b79016a1f43b67
 483 c07f358ffacddcf3 12e824fac9a54348
 484 405a72f816e1dacb 4978cb5032bb2120
 485 c0557892441a12b8 383118dec6d215be
 486 407dbf75923b1c60 6ad9878021791d83
 487 402dcd854c54effe 41469957e3c2bc93
 488 407a24514c13b5d7 65a5a4a254a16fd2
 489 c061c82813ef8c98 331b46b6f59500eb
 490 4076a5b0f45d6b91 609b42da1b254750
 491 c075cb47f26488d7 207e60a4956e4991
 492 c080b42fdb694762 0fbcc1855f8ba281
 493 c06137502a329276 3383b1cdfa05057e
 494 407ebf35a9226eff 6c4a9feac55e6390
 495 c0733db965a15a85 242cf15ab4a8bb67
 496 4079255abc3cf0b4 6435cc9c83836fd2
 497 40647bb475d45aa7 4eb53c102c0feb01
 498 c0804e2dc3e5d84f 10e2eacaeaf627e3
 499 407e5a122ddc1a76 6bb8820de5b58fb2
 500 406389b21fc8e1fc 4e0696ce30ae9070
 501 407e34fa81429696 6b834d15281ca41d
 502 40724d64b6c8686e 5a563b9632d77da4
 503 c07fbe738cf3a277 122308df6aa46b0b
 504 c07678b67f121cbe 1f8385068247dc27
 505 407cb8b4bc52d6f0 695f9a984e3168fd
 506 c063a8deedd746bc 31c11cb271717dd8
 507 4081922a6c159ba1 72a230f406cefef8
 508 c06772b477aca75a 2f04b78029084162
 509 c05b385fad7381ef 361e3c2f9fc0c737
 510 c07bf53b90365112 1798fe65fa39f4c4
 511 407832db767215b6 62d7ed857f0b3ede

## f64 exp2  [-1000, 1000]  n=512
   0 c08448a4dcc2cd3c 175e436c4d9a708c
   1 4074c0b946a5bef4 54b082753e00ca2c
   2 407946fa74574c4d 5935a5d3db9bd95a
   3 407d7faa3373dea7 5d6f89eaa88c3682
   4 c081b46cd26588c5 1c85cf271df572ab
   5 c06a84faa44e8f18 32acba763f76729e
   6 408ce9deeb5829b0 79c2d0c28e31c8af
   7 c08b3e253098bb72 0972ca10d5cdeca1
   8 c03ff39bef6ba01e 3df08bc01b0aa06a
   9 c066e344f703daa1 347dcfed0249f3a2
  10 408c0679f53ac07d 77fc0ae9d17561b7
  11 c072641400c53e9d 2d8ad15841622b55
  12 c079213a35f90964 26ce57ca15fbe3cb
  13 406ffd228ef891d8 4fee13120bbe4abc
  14 406da64d17eec865 4ec2570127137bef
  15 c08199ceb515ac58 1cbb5c82e0b881e0
  16 40658b7f098f3ca0 4ab486352512d9bf
  17 408483cf633d1600 68f64217db58d2e2
  18 408c7a3baad37609 78e36a5bf85faf64
  19 408ca0735fbf5a73 7930a31b2be810dd
  20 c07e04bc25559693 21ea10c042a9c9a0
  21 405bef88b3fa6177 46eac5f1aab360fc
  22 c0413ab902fd584a 3dc7488be610ab1b
  23 4085f5dbbcfafd46 6bda9498e13576d3
  24 c02fd760ef71879c 3ef0e78fb6a78304
  25 408cdfe6d1cb32b6 79afba7b4396990f
  26 4061ac8841e9ccd2 48c4fd733e6f2795
  27 4085dc085b005b3d 6ba6b105e1ee2910
  28 c067205c171017e4 345fc06a82d23fb2
  29 4074bf46a661a20b 54af0309c58c1f7b
  30 4083531274d80293 6694e123bfc401a0
  31 c08a7a4d02b4c24a 0afa3765643c5a72
  32 c073fd29a205aa82 2bf217bb1ba5a541
  33 c084951e8356c6bf 16c48947dc870274
  34 40853739072a2ea9 6a5dea7f66e4eb3c
  35 407386eeeb6c5a9a 53759b05427f6b04
  36 4074327a484ba3c3 5421d01d1fe66715
  37 c0813883634d6e42 1d7e9bb23b73808e
  38 c071b07d352dd6f8 2e3f54404df19a38
  39 c0797c73e9f13b0d 2672a8604783b6cc
  40 4072b129b1ffed07 52a0d3a1f77f7db6
  41 c08db483fccadcc9 0485a38cb9790707
  42 408279bde5ffeb90 64e29b3a5434bff2
  43 4071ad43b6e6177c 519c6c83b8e78c0e
  44 4083f5fe4bfebf3c 67dae4a75d3106f2
  45 405d8d613f83ac56 47527eb5ee9f523c
  46 40479b333d54b137 42e28a040fb1b97d
  47 c077e83f1d95f8e5 28066314143f9fbe
  48 404bc066adc8f67a 4366ad36c1f15060
  49 407a08de72184a68 59f77ed43f0e422d
  50 c06946ec66b6f09e 334b8b25dd46449b
  51 4069e0901346bef7 4ce0323d007bf548
  52 c06125733c78a97a 375c6fccc5dcb074
  53 408756998e4ebb45 6e9c58196442531b
  54 40830ceead054fe9 660887f733a48f03
  55 4088322b219564a9 70534e9e9b7f97ea
  56 406cf7c4a6557554 4e6ac61df129f64a
  57 4062485fb235c880 49132e97e939c1c0
  58 408851048bca3a73 70917998f7927cd5
  59 408b407e132b45dd 7670b28f33771ede
  60 c08882b86dffea95 0ee947c736049eab
  61 c0883c4c843d8f4d 0f760c8855b6013c
  62 405a6634f1720e5e 468833660b7e098e
  63 c06e09bac6ff0607 30e9eb51927f6149
  64 c01435928b50edd2 3f9edc40cdd95bb1
  65 40872e0e397ba66d 6e4b09de0a4bcc87
  66 c0874f8854c82a71 1150a94d35595aac
  67 4072db768778967c 52ca4a3820cfd444
  68 c0566b0c1f0f7fdc 3a541367435c12f0
  69 407a393877462388 5a27db28a186fd7f
  70 c08af5ecbc148d1a 0a0326db52fd8399
